库名,表名,路径,du B（不准确）,du TB,使用者,业务线,目录属主,目录属组,文件数量,分区格式,保留周期（天）,已配置TTL
report_tb,audio_harq_basic_swh,/data/hive/report_tb.db/audio_harq_basic_swh,,,sunweihong,,,,,,,
report_tb,audio_harq_basic_042022_swh,/data/hive/report_tb.db/audio_harq_basic_042022_swh,419904441,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,wf_zxt_live_first_and_final_audit_count,/data/hive/report_tb.db/wf_zxt_live_first_and_final_audit_count,207675690,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,yo_22906_top_uid_zpj_tmp2,/data/hive/report_tb.db/yo_22906_top_uid_zpj_tmp2,261159,0,zhongpeijun,,zhongpeijun,hdfs,,,,
report_tb,wf_fjy_bigolive_live_hours,/data/hive/report_tb.db/wf_fjy_bigolive_live_hours,5895,0,fujingya,,fujingya,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_cost_v2,-1647252628,0.002,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_linyilan_timestamptest,/data/hive/report_tb.db/bigolive_linyilan_timestamptest,,,linyilan,,,,,,,
report_tb,audio_playout_basic_062031_swh,/data/hive/report_tb.db/audio_playout_basic_062031_swh,153254670,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,bigolive_linyilan_maydate,/data/hive/report_tb.db/bigolive_linyilan_maydate,,,linyilan,,,,,,,
report_tb,weipengxing_url_02_0619,/data/hive/report_tb.db/weipengxing_url_02_0619,821236776,0.001,xujunhao,,xujunhao,hdfs,,,,
report_tb,weipengxing_url_01_0619,/data/hive/report_tb.db/weipengxing_url_01_0619,70467441,0,xujunhao,,xujunhao,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_global_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_global_content_v2,2135520035,0.006,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_global_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_global_cost_v2,1202155627,0.009,wangqian8,,wangqian8,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_content_v2,1754220888,0.002,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_core_indicators_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_core_indicators_v2,-931982063,0.007,wangqian8,,wangqian8,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_content_v2,537441120,0,wangqian8,,wangqian8,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_cost_v2,-666934894,0.003,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,lyl_like_moment_tab_abtest_hdid_list_0620,/data/hive/report_tb.db/lyl_like_moment_tab_abtest_hdid_list_0620,1742253669,0.002,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,dwd_like_usd_dim_search,/data/hive/report_tb.db/dwd_like_usd_dim_search,493297848,0.059,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_interaction_v2,-1482483232,0.003,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_cost_v2,1043290752,0.001,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_inpugc_sabcd_score_v2,/data/hive/report_tb.db/bigolive_inpugc_sabcd_score_v2,253212105,0,heliwen,,heliwen,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_interaction_v2,1046307360,0.001,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_content_v2,-1989278722,0.002,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,oozie_important_coord_list,/data/hive/report_tb.db/oozie_important_coord_list,36717,0,zoujiaxin,,zoujiaxin,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_content_v2,-2017864162,0.002,wangqian8,,wangqian8,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_cost_v2,-584136862,0.003,wangqian8,,wangqian8,hdfs,,,,
report_tb,likeelive_lrr_boost_data,/data/hive/report_tb.db/likeelive_lrr_boost_data,625053756,0.001,linrongrong,,linrongrong,hdfs,,,,
report_tb,like_wyj_hdid_info_and_consume_v10,/data/hive/report_tb.db/like_wyj_hdid_info_and_consume_v10,-744821632,2.409,wangyajun,,wangyajun,hdfs,,,,
report_tb,report_imo_ip_uid_map_daily,/data/hive/report_tb.db/report_imo_ip_uid_map_daily,1207123456,10.407,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,likee_live_cs_load_dlx,/data/hive/report_tb.db/likee_live_cs_load_dlx,383775,0,denglixia,,denglixia,hdfs,,,,
report_tb,likee_live_free_gift_data,/data/hive/report_tb.db/likee_live_free_gift_data,17416095,0,hukun,,hukun,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_global_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_global_interaction_v2,1529447380,0.009,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_cost_v2,-921081776,0.007,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_linyilan_login01_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login01_abtest_by_day,165804717,0,linyilan,,linyilan,hdfs,,,,
report_tb,bigolive_linyilan_family_joinfamily_type_by_day,/data/hive/report_tb.db/bigolive_linyilan_family_joinfamily_type_by_day,564855,0,linyilan,,linyilan,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_content_v2,5063150,0.004,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_rall_interaction_v2,-465945706,0.003,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,video_country_newflag_musicflag_acrinfo_report,/data/hive/report_tb.db/video_country_newflag_musicflag_acrinfo_report,249513189,0,zhangyuhui,,zhangyuhui,hdfs,,,,
report_tb,true_acrid_label_country_produce_play_report,/data/hive/report_tb.db/true_acrid_label_country_produce_play_report,52922322,0.023,zhangyuhui,,zhangyuhui,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_cost_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_cost_v2,-758688023,0.007,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,likeelive_yty_board_gift_recommend,/data/hive/report_tb.db/likeelive_yty_board_gift_recommend,-742932224,1.441,yutianyu,,yutianyu,hdfs,,day=yyyy-mm-dd,90,done
report_tb,likeelive_yty_board_gift_recommend_success,/data/hive/report_tb.db/likeelive_yty_board_gift_recommend_success,2430,0,yutianyu,,yutianyu,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_r_in_g_interaction_v2,-689269220,0.007,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_content_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_content_v2,54368633,0.004,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,like_media_ad_user_portrait_campaign_xsy_v4,/data/hive/report_tb.db/like_media_ad_user_portrait_campaign_xsy_v4,1779494272,0.658,xiangshiyi,,xiangshiyi,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_popular_indicators_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_popular_indicators_v2,1357098456,0.001,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,like_yoga_imo_central_control_check,/data/hive/report_tb.db/like_yoga_imo_central_control_check,178755,0,huangyoujia,,huangyoujia,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_g_interaction_v2,-795284201,0.007,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_linyilan_fruid,/data/hive/report_tb.db/bigolive_linyilan_fruid,,,linyilan,,,,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_user_retention_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_user_retention_v2,-1380570116,0.007,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,bigolive_lx_abflag_kehuduan_jishu_xiangguan_data,/data/hive/report_tb.db/bigolive_lx_abflag_kehuduan_jishu_xiangguan_data,1761785641,0.021,lixue,,lixue,hdfs,,,,
report_tb,lyn_churn_svip_m1_monitor_summary,/data/hive/report_tb.db/lyn_churn_svip_m1_monitor_summary,17172,0,lyn,,lyn,hdfs,,,,
report_tb,report_imo_ip_profile_daily,/data/hive/report_tb.db/report_imo_ip_profile_daily,315373568,0.164,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,imo_audio_group_startplay_swh,/data/hive/report_tb.db/imo_audio_group_startplay_swh,23664912,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,webjs_data_trans_uri_daily,/data/hive/report_tb.db/webjs_data_trans_uri_daily,1716312576,6.13,caoke,,caoke,hdfs,,,,
report_tb,report_imo_ip_profile_latest,/data/hive/report_tb.db/report_imo_ip_profile_latest,-1286973433,0.003,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_interaction_v2,/data/hive/report_tb.db/bigolive_guxiaoying_abtest_platform_strategy_reminder_rrec_in_rall_interaction_v2,-523104886,0.003,guxiaoying,,guxiaoying,hdfs,,,,
report_tb,report_imo_ip_uid_map_latest,/data/hive/report_tb.db/report_imo_ip_uid_map_latest,-200822656,0.14,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,like_media_ad_user_portrait_type_xsy_v2,/data/hive/report_tb.db/like_media_ad_user_portrait_type_xsy_v2,-2112601472,2.076,xiangshiyi,,xiangshiyi,hdfs,,,,
report_tb,bigolive_lx_qiubite_owner_abflag_uid,/data/hive/report_tb.db/bigolive_lx_qiubite_owner_abflag_uid,1747397311,0.009,lixue,,lixue,hdfs,,,,
report_tb,bigolive_lx_qiubite_owner_abflag_data_for_web,/data/hive/report_tb.db/bigolive_lx_qiubite_owner_abflag_data_for_web,157038582,0,lixue,,heyuxiao,hdfs,,,,
report_tb,common_ad_abtest_dsp_hour,/data/hive/report_tb.db/common_ad_abtest_dsp_hour,,,haoming,,,,,,,
report_tb,bigolive_crf_predict_europe_data_luchao,/data/hive/report_tb.db/bigolive_crf_predict_europe_data_luchao,463440,0,luchao,,luchao,hdfs,,,,
report_tb,bigolive_lx_qiubite_audience_abflag_uid,/data/hive/report_tb.db/bigolive_lx_qiubite_audience_abflag_uid,-740018880,0.117,lixue,,lixue,hdfs,,,,
report_tb,likee_hour_0301028_launch_v2,/data/hive/report_tb.db/likee_hour_0301028_launch_v2,,,pengjintu,,,,,,,
report_tb,bigolive_lx_qiubite_audience_abflag_data_for_web,/data/hive/report_tb.db/bigolive_lx_qiubite_audience_abflag_data_for_web,1463628822,0.001,lixue,,lixue,hdfs,,,,
report_tb,bigolive_lx_qiubite_funnel_uid,/data/hive/report_tb.db/bigolive_lx_qiubite_funnel_uid,-769179247,0.038,lixue,,lixue,hdfs,,,,
report_tb,bigolive_lx_qiubite_funnel_data_for_web,/data/hive/report_tb.db/bigolive_lx_qiubite_funnel_data_for_web,56638281,0,lixue,,lixue,hdfs,,,,
report_tb,bigolive_lx_qiubite_robot_data_for_web,/data/hive/report_tb.db/bigolive_lx_qiubite_robot_data_for_web,2440899,0,lixue,,lixue,hdfs,,,,
report_tb,bigolive_linyilan_xinzi_family,/data/hive/report_tb.db/bigolive_linyilan_xinzi_family,,,linyilan,,,,,,,
report_tb,yxb_shumei_hello_voice_20200623_72100_v1,/data/hive/report_tb.db/yxb_shumei_hello_voice_20200623_72100_v1,8854317,0,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,yxb_shumei_hello_voice_20200623_72100_v2,/data/hive/report_tb.db/yxb_shumei_hello_voice_20200623_72100_v2,9079017,0,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,yo_purchase_succeed_rate_zpj,/data/hive/report_tb.db/yo_purchase_succeed_rate_zpj,69910800,0,zhongpeijun,,zhongpeijun,hdfs,,,,
report_tb,like_vpsdk_upload_error_code_table,/data/hive/report_tb.db/like_vpsdk_upload_error_code_table,5122287,0,hadoop,,hadoop,hdfs,,,,
report_tb,report_helloyo_ip_uid_map_daily,/data/hive/report_tb.db/report_helloyo_ip_uid_map_daily,1486366315,0.068,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_helloyo_ip_uid_map_latest,/data/hive/report_tb.db/report_helloyo_ip_uid_map_latest,1278340149,0.001,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,audio_100000_0622,/data/hive/report_tb.db/audio_100000_0622,15613077,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,audio_200000_0622,/data/hive/report_tb.db/audio_200000_0622,31186665,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,likeelive_lrr_kehuduan_ab_flag_uids_no2,/data/hive/report_tb.db/likeelive_lrr_kehuduan_ab_flag_uids_no2,832215552,19.973,linrongrong,,linrongrong,hdfs,,day=yyyy-mm-dd,90,done
report_tb,like_hdid_page_discover_remain_date_day,/data/hive/report_tb.db/like_hdid_page_discover_remain_date_day,109680159,0,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,like_hdid_page_discover_channel_detail_date_day,/data/hive/report_tb.db/like_hdid_page_discover_channel_detail_date_day,43053,0,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,like_zxt_illegal_video_play_cnt_003,/data/hive/report_tb.db/like_zxt_illegal_video_play_cnt_003,1720317,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,like_hdid_page_discover_channel_remain_date_day,/data/hive/report_tb.db/like_hdid_page_discover_channel_remain_date_day,7653984,0,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,likee_watch_lqt_test_step_xxl_2_ios_sw,/data/hive/report_tb.db/likee_watch_lqt_test_step_xxl_2_ios_sw,32514,0,xuxiaolin,,xuxiaolin,hdfs,,,,
report_tb,likee_stuck_leave_lqt_test_step_xxl_2_ios_sw,/data/hive/report_tb.db/likee_stuck_leave_lqt_test_step_xxl_2_ios_sw,35268,0,xuxiaolin,,xuxiaolin,hdfs,,,,
report_tb,likee_reward_lqt_test_step_xxl_2_ios_sw,/data/hive/report_tb.db/likee_reward_lqt_test_step_xxl_2_ios_sw,36321,0,xuxiaolin,,xuxiaolin,hdfs,,,,
report_tb,likee_follow_lqt_test_step_xxl_2_ios_sw,/data/hive/report_tb.db/likee_follow_lqt_test_step_xxl_2_ios_sw,20682,0,xuxiaolin,,xuxiaolin,hdfs,,,,
report_tb,likee_audience_test_step_xxl_2_ios_sw,/data/hive/report_tb.db/likee_audience_test_step_xxl_2_ios_sw,94923,0,xuxiaolin,,xuxiaolin,hdfs,,,,
report_tb,cd_helloyo_page_detail_czl,/data/hive/report_tb.db/cd_helloyo_page_detail_czl,728965330,0.079,chenzhanli1,,chenzhanli1,hdfs,,,,
report_tb,like_zxt_illegal_video_label_tmp,/data/hive/report_tb.db/like_zxt_illegal_video_label_tmp,63815300,0.016,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,like_zxt_illegal_video_dispatch_cnt_002,/data/hive/report_tb.db/like_zxt_illegal_video_dispatch_cnt_002,659460,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,like_zxt_illegal_video_play_rate_002,/data/hive/report_tb.db/like_zxt_illegal_video_play_rate_002,626877,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,wf_like_zxt_illegal_video_daily_002,/data/hive/report_tb.db/wf_like_zxt_illegal_video_daily_002,7751217,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,video_score_0601_0610v2,/data/hive/report_tb.db/video_score_0601_0610v2,26123217,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,video_score_0611_0617v2,/data/hive/report_tb.db/video_score_0611_0617v2,20330394,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,likee_live_voice_video_exception_funnel_model_stats,/data/hive/report_tb.db/likee_live_voice_video_exception_funnel_model_stats,71565,0,jixicai,,jixicai,hdfs,,,,
report_tb,video_score_0618_0623v2,/data/hive/report_tb.db/video_score_0618_0623v2,18533706,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,video_score_0521_0531v2,/data/hive/report_tb.db/video_score_0521_0531v2,19550787,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,bigolive_lx_inroom_share_uid,/data/hive/report_tb.db/bigolive_lx_inroom_share_uid,377403115,0.032,lixue,,lixue,hdfs,,,,
report_tb,imo_audio_group_1s_startplay_swh,/data/hive/report_tb.db/imo_audio_group_1s_startplay_swh,,,sunweihong,,,,,,,
report_tb,client_app_push_disp_click_cancel_uvpv_daily_report,/data/hive/report_tb.db/client_app_push_disp_click_cancel_uvpv_daily_report,235238586,0,zhangyuhui,,zhangyuhui,hdfs,,,,
report_tb,client_app_push_seqid_disp_click_cancel_report,/data/hive/report_tb.db/client_app_push_seqid_disp_click_cancel_report,104985783,0,zhangyuhui,,zhangyuhui,hdfs,,,,
report_tb,report_helloyo_ip_profile_daily,/data/hive/report_tb.db/report_helloyo_ip_profile_daily,-175330842,0.012,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_helloyo_ip_profile_latest,/data/hive/report_tb.db/report_helloyo_ip_profile_latest,229800429,0,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,imo_audio_rtt_distributed_swh,/data/hive/report_tb.db/imo_audio_rtt_distributed_swh,261686595,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,bigolive_lx_inroom_share_data_for_web,/data/hive/report_tb.db/bigolive_lx_inroom_share_data_for_web,-1803817553,0.053,lixue,,lixue,hdfs,,,,
report_tb,bigolive_lx_inroom_share_friends_data_for_web,/data/hive/report_tb.db/bigolive_lx_inroom_share_friends_data_for_web,1804436259,0.072,lixue,,lixue,hdfs,,,,
report_tb,like_zxt_illegal_video_operation_002,/data/hive/report_tb.db/like_zxt_illegal_video_operation_002,536267595,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,like_zxt_illegal_video_cnt_002,/data/hive/report_tb.db/like_zxt_illegal_video_cnt_002,611922,0,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,likee_live_android_voice_video_exception_funnel_model_stats,/data/hive/report_tb.db/likee_live_android_voice_video_exception_funnel_model_stats,240957144,0.024,jixicai,,jixicai,hdfs,,,,
report_tb,like_hdid_page_discover_channel_detail_date_day_lqt,/data/hive/report_tb.db/like_hdid_page_discover_channel_detail_date_day_lqt,13864842,0,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,yo_room_diamond_top100_zpj,/data/hive/report_tb.db/yo_room_diamond_top100_zpj,64777929,0,zhongpeijun,,zhongpeijun,hdfs,,,,
report_tb,bigolive_linyilan_login02_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login02_abtest_by_day,16809162,0,linyilan,,linyilan,hdfs,,,,
report_tb,lrr_likelive_0624_temp_servive,/data/hive/report_tb.db/lrr_likelive_0624_temp_servive,2217,0,linrongrong,,linrongrong,hdfs,,,,
report_tb,likeelive_lrr_gift_soon,/data/hive/report_tb.db/likeelive_lrr_gift_soon,89081913,0,linrongrong,,linrongrong,hdfs,,,,
report_tb,video_shumei_yxb_20200624_v1,/data/hive/report_tb.db/video_shumei_yxb_20200624_v1,70300479,0,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,report_likee_ip_uid_map_daily,/data/hive/report_tb.db/report_likee_ip_uid_map_daily,1573954176,5.251,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_likee_ip_uid_map_latest,/data/hive/report_tb.db/report_likee_ip_uid_map_latest,835042722,0.048,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,header_shumei_yxb_20200624,/data/hive/report_tb.db/header_shumei_yxb_20200624,4326459,0,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,live_shumei_yxb_20200624,/data/hive/report_tb.db/live_shumei_yxb_20200624,658144923,0.001,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,video_shumei_yxb_20200624,/data/hive/report_tb.db/video_shumei_yxb_20200624,140600958,0,yangxiaobin1,,yangxiaobin1,hdfs,,,,
report_tb,report_bigolive_ip_uid_map_daily,/data/hive/report_tb.db/report_bigolive_ip_uid_map_daily,1634227584,0.865,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_bigolive_ip_uid_map_latest,/data/hive/report_tb.db/report_bigolive_ip_uid_map_latest,1512352027,0.009,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,like_zxt_illegal_video_play_hdid,/data/hive/report_tb.db/like_zxt_illegal_video_play_hdid,1079438976,0.173,zhuoxueteng,,zhuoxueteng,hdfs,,,,
report_tb,bigolive_linyilan_login03_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login03_abtest_by_day,464005998,0,linyilan,,linyilan,hdfs,,,,
report_tb,likeelive_lrr_gift_soon_temp,/data/hive/report_tb.db/likeelive_lrr_gift_soon_temp,752880,0,linrongrong,,linrongrong,hdfs,,,,
report_tb,bigolive_linyilan_abtest1_all,/data/hive/report_tb.db/bigolive_linyilan_abtest1_all,-495484828,0.062,linyilan,,linyilan,hdfs,,,,
report_tb,bigolive_linyilan_login05_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login05_abtest_by_day,9173499,0,linyilan,,linyilan,hdfs,,,,
report_tb,bigolive_linyilan_login07_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login07_abtest_by_day,3001299,0,linyilan,,linyilan,hdfs,,,,
report_tb,bigolive_linyilan_abtest2_all,/data/hive/report_tb.db/bigolive_linyilan_abtest2_all,-2022893120,0.369,linyilan,,linyilan,hdfs,,,,
report_tb,lrr_likelive_0624_temp,/data/hive/report_tb.db/lrr_likelive_0624_temp,888987402,0.001,linrongrong,,linrongrong,hdfs,,,,
report_tb,neteq_playout_0622,/data/hive/report_tb.db/neteq_playout_0622,2632248,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,likeelive_lrr_gift_soon_temp2,/data/hive/report_tb.db/likeelive_lrr_gift_soon_temp2,117142506,0,linrongrong,,linrongrong,hdfs,,,,
report_tb,yo_22906_top_uid_zpj,/data/hive/report_tb.db/yo_22906_top_uid_zpj,1916754,0,zhongpeijun,,zhongpeijun,hdfs,,,,
report_tb,likee_sid_daliy_report_1,/data/hive/report_tb.db/likee_sid_daliy_report_1,20094474,0,lanqiangtai,,lanqiangtai,hdfs,,,,
report_tb,bigolive_lyl_abtest_all_1,/data/hive/report_tb.db/bigolive_lyl_abtest_all_1,276719956,0.008,linyilan,,linyilan,hdfs,,,,
report_tb,like_yoga_game_retention,/data/hive/report_tb.db/like_yoga_game_retention,41881155,0,huangyoujia,,huangyoujia,hdfs,,,,
report_tb,like_yoga_game_stats,/data/hive/report_tb.db/like_yoga_game_stats,5566326,0,huangyoujia,,huangyoujia,hdfs,,,,
report_tb,imo_audio_rtt2_swh,/data/hive/report_tb.db/imo_audio_rtt2_swh,5009988,0,sunweihong,,sunweihong,hdfs,,,,
report_tb,report_likee_ip_profile_daily,/data/hive/report_tb.db/report_likee_ip_profile_daily,-393789952,0.144,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,bigolive_linyilan_login033_abtest_by_day,/data/hive/report_tb.db/bigolive_linyilan_login033_abtest_by_day,168068754,0,linyilan,,linyilan,hdfs,,,,
report_tb,report_bigolive_ip_profile_daily,/data/hive/report_tb.db/report_bigolive_ip_profile_daily,1459775288,0.087,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_likee_ip_profile_latest,/data/hive/report_tb.db/report_likee_ip_profile_latest,-1086822829,0.003,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,report_bigolive_ip_profile_latest,/data/hive/report_tb.db/report_bigolive_ip_profile_latest,1499388972,0.001,tanlingqiang,,tanlingqiang,hdfs,,,,
report_tb,likee_watch_lqt_test_step_wxn_2_hd,/data/hive/report_tb.db/likee_watch_lqt_test_step_wxn_2_hd,76623,0,wangxinning,,wangxinning,hdfs,,,,
